"","stage","time2","time1","temp2","transfer","temp1","province","generation","block","cup","sex","time2d","time2.orig"
"L480...8545","L4",5,0,20,FALSE,20,"IPU","F0",13,80,"F",3,4
"L481...8546","L4",5,0,20,FALSE,20,"IPU","F0",13,81,"F",3,4
"L482...8547","L4",5,0,20,FALSE,20,"IPU","F0",13,82,"F",3,4
"L483...8548","L4",6,0,20,FALSE,20,"IPU","F0",13,83,"M",4,5
"L484...8549","L4",5,0,20,FALSE,20,"IPU","F0",13,84,"F",3,4
"L485...8550","L4",5,0,20,FALSE,20,"IPU","F0",13,85,"M",3,4
"L486...8551","L4",4,0,20,FALSE,20,"IPU","F0",13,86,"F",2,3
"L487...8552","L4",5,0,20,FALSE,20,"IPU","F0",13,87,"F",3,4
"L488...8553","L4",5,0,20,FALSE,20,"IPU","F0",13,88,"F",3,4
"L489...8554","L4",4,0,20,FALSE,20,"IPU","F0",13,89,"F",2,3
"L490...8555","L4",4,0,20,FALSE,20,"IPU","F0",13,90,"M",2,3
"L491...8556","L4",4,0,20,FALSE,20,"IPU","F0",13,91,"F",2,3
"L492...8557","L4",5,0,20,FALSE,20,"IPU","F0",13,92,"F",3,4
"L493...8558","L4",5,0,20,FALSE,20,"IPU","F0",13,93,"F",3,4
"L494...8559","L4",5,0,20,FALSE,20,"IPU","F0",13,94,"M",3,4
"L495...8560","L4",5,0,20,FALSE,20,"IPU","F0",13,95,"M",3,4
"L496...8561","L4",5,0,20,FALSE,20,"IPU","F0",13,96,"M",3,4
"L497...8562","L4",4,0,20,FALSE,20,"IPU","F0",13,97,"M",2,3
"L498...8563","L4",5,0,20,FALSE,20,"IPU","F0",13,98,"F",3,4
"L499...8564","L4",5,0,20,FALSE,20,"IPU","F0",13,99,"F",3,4
"L4100...8565","L4",4,0,20,FALSE,20,"IPU","F0",13,100,"M",2,3
"L4101...8566","L4",5,0,20,FALSE,20,"IPU","F0",13,101,"F",3,4
"L4102...8567","L4",5,0,20,FALSE,20,"IPU","F0",13,102,"F",3,4
"L4103...8568","L4",5,0,20,FALSE,20,"IPU","F0",13,103,"F",3,4
"L4104...8569","L4",4,0,20,FALSE,20,"IPU","F0",13,104,"F",2,3
"L4105...8570","L4",5,0,20,FALSE,20,"IPU","F0",13,105,"M",3,4
"L4106...8571","L4",5,0,20,FALSE,20,"IPU","F0",13,106,"F",3,4
"L4107...8572","L4",5,0,20,FALSE,20,"IPU","F0",13,107,"F",3,4
"L4108...8573","L4",5,0,20,FALSE,20,"IPU","F0",13,108,"F",3,4
"L4109...8574","L4",6,0,20,FALSE,20,"IPU","F0",13,109,"F",4,5
"L4110...8575","L4",5,0,20,FALSE,20,"IPU","F0",13,110,"M",3,4
"L4111...8576","L4",5,0,20,FALSE,20,"IPU","F0",13,111,"F",3,4
"L4112...8577","L4",5,0,20,FALSE,20,"IPU","F0",13,112,"F",3,4
"L4113...8578","L4",5,0,20,FALSE,20,"IPU","F0",13,113,"F",3,4
"L4114...8579","L4",5,0,20,FALSE,20,"IPU","F0",13,114,"F",3,4
"L4115...8580","L4",5,0,20,FALSE,20,"IPU","F0",13,115,"F",3,4
"L4116...8581","L4",4,0,20,FALSE,20,"IPU","F0",13,116,"M",2,3
"L4117...8582","L4",5,0,20,FALSE,20,"IPU","F0",13,117,"F",3,4
"L4118...8583","L4",5,0,20,FALSE,20,"IPU","F0",13,118,"M",3,4
"L4119...8584","L4",4,0,20,FALSE,20,"IPU","F0",13,119,"M",2,3
"L4120...8585","L4",5,0,20,FALSE,20,"IPU","F0",13,120,"M",3,4
"L51...8586","L5",5,0,20,FALSE,20,"IPU","F0",14,1,"F",3,4
"L52...8587","L5",6,0,20,FALSE,20,"IPU","F0",14,2,"F",4,5
"L53...8588","L5",5,0,20,FALSE,20,"IPU","F0",14,3,"F",3,4
"L54...8589","L5",5,0,20,FALSE,20,"IPU","F0",14,4,"F",3,4
"L55...8590","L5",5,0,20,FALSE,20,"IPU","F0",14,5,"F",3,4
"L56...8591","L5",5,0,20,FALSE,20,"IPU","F0",14,6,"M",3,4
"L57...8592","L5",5,0,20,FALSE,20,"IPU","F0",14,7,"F",3,4
"L58...8593","L5",5,0,20,FALSE,20,"IPU","F0",14,8,"M",3,4
"L59...8594","L5",5,0,20,FALSE,20,"IPU","F0",14,9,"M",3,4
"L510...8595","L5",5,0,20,FALSE,20,"IPU","F0",14,10,"F",3,4
"L511...8596","L5",4,0,20,FALSE,20,"IPU","F0",14,11,"M",2,3
"L512...8597","L5",5,0,20,FALSE,20,"IPU","F0",14,12,"F",3,4
"L513...8598","L5",5,0,20,FALSE,20,"IPU","F0",14,13,"F",3,4
"L514...8599","L5",4,0,20,FALSE,20,"IPU","F0",14,14,"F",2,3
"L515...8600","L5",5,0,20,FALSE,20,"IPU","F0",14,15,"F",3,4
"L516...8601","L5",6,0,20,FALSE,20,"IPU","F0",14,16,"F",4,5
"L517...8602","L5",5,0,20,FALSE,20,"IPU","F0",14,17,"M",3,4
"L518...8603","L5",5,0,20,FALSE,20,"IPU","F0",14,18,"F",3,4
"L519...8604","L5",5,0,20,FALSE,20,"IPU","F0",14,19,"F",3,4
"L520...8605","L5",5,0,20,FALSE,20,"IPU","F0",14,20,"F",3,4
"L521...8606","L5",5,0,20,FALSE,20,"IPU","F0",14,21,"F",3,4
"L522...8607","L5",5,0,20,FALSE,20,"IPU","F0",14,22,"F",3,4
"L523...8608","L5",5,0,20,FALSE,20,"IPU","F0",14,23,"F",3,4
"L524...8609","L5",5,0,20,FALSE,20,"IPU","F0",14,24,"F",3,4
"L525...8610","L5",5,0,20,FALSE,20,"IPU","F0",14,25,"M",3,4
"L526...8611","L5",6,0,20,FALSE,20,"IPU","F0",14,26,"F",4,5
"L527...8612","L5",5,0,20,FALSE,20,"IPU","F0",14,27,"M",3,4
"L528...8613","L5",5,0,20,FALSE,20,"IPU","F0",14,28,"F",3,4
"L529...8614","L5",5,0,20,FALSE,20,"IPU","F0",14,29,"F",3,4
"L530...8615","L5",6,0,20,FALSE,20,"IPU","F0",14,30,"F",4,5
"L531...8616","L5",5,0,20,FALSE,20,"IPU","F0",14,31,"F",3,4
"L532...8617","L5",5,0,20,FALSE,20,"IPU","F0",14,32,"F",3,4
"L533...8618","L5",5,0,20,FALSE,20,"IPU","F0",14,33,"F",3,4
"L534...8619","L5",5,0,20,FALSE,20,"IPU","F0",14,34,"F",3,4
"L535...8620","L5",5,0,20,FALSE,20,"IPU","F0",14,35,"F",3,4
"L536...8621","L5",5,0,20,FALSE,20,"IPU","F0",14,36,"F",3,4
"L537...8622","L5",5,0,20,FALSE,20,"IPU","F0",14,37,"F",3,4
"L538...8623","L5",6,0,20,FALSE,20,"IPU","F0",14,38,"F",4,5
"L539...8624","L5",5,0,20,FALSE,20,"IPU","F0",14,39,"M",3,4
"L540...8625","L5",4,0,20,FALSE,20,"IPU","F0",14,40,"M",2,3
"L541...8626","L5",5,0,20,FALSE,20,"IPU","F0",14,41,"F",3,4
"L542...8627","L5",5,0,20,FALSE,20,"IPU","F0",14,42,"F",3,4
"L543...8628","L5",5,0,20,FALSE,20,"IPU","F0",14,43,"F",3,4
"L544...8629","L5",5,0,20,FALSE,20,"IPU","F0",14,44,"M",3,4
"L545...8630","L5",5,0,20,FALSE,20,"IPU","F0",14,45,"F",3,4
"L546...8631","L5",5,0,20,FALSE,20,"IPU","F0",14,46,"M",3,4
"L547...8632","L5",5,0,20,FALSE,20,"IPU","F0",14,47,"M",3,4
"L548...8633","L5",5,0,20,FALSE,20,"IPU","F0",14,48,"F",3,4
"L549...8634","L5",5,0,20,FALSE,20,"IPU","F0",14,49,"M",3,4
"L550...8635","L5",5,0,20,FALSE,20,"IPU","F0",14,50,"M",3,4
"L551...8636","L5",6,0,20,FALSE,20,"IPU","F0",14,51,"F",4,5
"L552...8637","L5",4,0,20,FALSE,20,"IPU","F0",14,52,"F",2,3
"L553...8638","L5",5,0,20,FALSE,20,"IPU","F0",14,53,"F",3,4
"L554...8639","L5",5,0,20,FALSE,20,"IPU","F0",14,54,"M",3,4
"L555...8640","L5",6,0,20,FALSE,20,"IPU","F0",14,55,"F",4,5
"L556...8641","L5",5,0,20,FALSE,20,"IPU","F0",14,56,"M",3,4
"L557...8642","L5",5,0,20,FALSE,20,"IPU","F0",14,57,"F",3,4
"L558...8643","L5",5,0,20,FALSE,20,"IPU","F0",14,58,"F",3,4
"L559...8644","L5",5,0,20,FALSE,20,"IPU","F0",14,59,"M",3,4
"L560...8645","L5",5,0,20,FALSE,20,"IPU","F0",14,60,"F",3,4
"L561...8646","L5",6,0,20,FALSE,20,"IPU","F0",14,61,"F",4,5
"L562...8647","L5",5,0,20,FALSE,20,"IPU","F0",14,62,"F",3,4
"L563...8648","L5",4,0,20,FALSE,20,"IPU","F0",14,63,"F",2,3
"L564...8649","L5",5,0,20,FALSE,20,"IPU","F0",14,64,"F",3,4
"L565...8650","L5",6,0,20,FALSE,20,"IPU","F0",14,65,"F",4,5
"L566...8651","L5",5,0,20,FALSE,20,"IPU","F0",14,66,"F",3,4
"L567...8652","L5",6,0,20,FALSE,20,"IPU","F0",14,67,"F",4,5
"L568...8653","L5",6,0,20,FALSE,20,"IPU","F0",14,68,"F",4,5
"L569...8654","L5",5,0,20,FALSE,20,"IPU","F0",14,69,"F",3,4
"L570...8655","L5",5,0,20,FALSE,20,"IPU","F0",14,70,"F",3,4
"L571...8656","L5",5,0,20,FALSE,20,"IPU","F0",14,71,"F",3,4
"L572...8657","L5",5,0,20,FALSE,20,"IPU","F0",14,72,"M",3,4
"L573...8658","L5",5,0,20,FALSE,20,"IPU","F0",14,73,"M",3,4
"L574...8659","L5",5,0,20,FALSE,20,"IPU","F0",14,74,"F",3,4
"L575...8660","L5",5,0,20,FALSE,20,"IPU","F0",14,75,"F",3,4
"L576...8661","L5",5,0,20,FALSE,20,"IPU","F0",14,76,"F",3,4
"L577...8662","L5",5,0,20,FALSE,20,"IPU","F0",14,77,"F",3,4
"L578...8663","L5",5,0,20,FALSE,20,"IPU","F0",14,78,"M",3,4
"L579...8664","L5",6,0,20,FALSE,20,"IPU","F0",14,79,"M",4,5
"L580...8665","L5",5,0,20,FALSE,20,"IPU","F0",14,80,"F",3,4
"L581...8666","L5",5,0,20,FALSE,20,"IPU","F0",14,81,"F",3,4
"L582...8667","L5",5,0,20,FALSE,20,"IPU","F0",14,82,"F",3,4
"L583...8668","L5",5,0,20,FALSE,20,"IPU","F0",14,83,"M",3,4
"L584...8669","L5",6,0,20,FALSE,20,"IPU","F0",14,84,"F",4,5
"L585...8670","L5",5,0,20,FALSE,20,"IPU","F0",14,85,"M",3,4
"L586...8671","L5",5,0,20,FALSE,20,"IPU","F0",14,86,"F",3,4
"L587...8672","L5",5,0,20,FALSE,20,"IPU","F0",14,87,"F",3,4
"L588...8673","L5",6,0,20,FALSE,20,"IPU","F0",14,88,"F",4,5
"L589...8674","L5",5,0,20,FALSE,20,"IPU","F0",14,89,"F",3,4
"L590...8675","L5",5,0,20,FALSE,20,"IPU","F0",14,90,"M",3,4
"L591...8676","L5",5,0,20,FALSE,20,"IPU","F0",14,91,"F",3,4
"L592...8677","L5",5,0,20,FALSE,20,"IPU","F0",14,92,"F",3,4
"L593...8678","L5",5,0,20,FALSE,20,"IPU","F0",14,93,"F",3,4
"L594...8679","L5",4,0,20,FALSE,20,"IPU","F0",14,94,"M",2,3
"L595...8680","L5",4,0,20,FALSE,20,"IPU","F0",14,95,"M",2,3
"L596...8681","L5",5,0,20,FALSE,20,"IPU","F0",14,96,"M",3,4
"L597...8682","L5",5,0,20,FALSE,20,"IPU","F0",14,97,"M",3,4
"L598...8683","L5",5,0,20,FALSE,20,"IPU","F0",14,98,"F",3,4
"L599...8684","L5",5,0,20,FALSE,20,"IPU","F0",14,99,"F",3,4
"L5100...8685","L5",5,0,20,FALSE,20,"IPU","F0",14,100,"M",3,4
"L5101...8686","L5",6,0,20,FALSE,20,"IPU","F0",14,101,"F",4,5
"L5102...8687","L5",5,0,20,FALSE,20,"IPU","F0",14,102,"F",3,4
"L5103...8688","L5",5,0,20,FALSE,20,"IPU","F0",14,103,"F",3,4
"L5104...8689","L5",5,0,20,FALSE,20,"IPU","F0",14,104,"F",3,4
"L5105...8690","L5",5,0,20,FALSE,20,"IPU","F0",14,105,"M",3,4
"L5106...8691","L5",5,0,20,FALSE,20,"IPU","F0",14,106,"F",3,4
"L5107...8692","L5",6,0,20,FALSE,20,"IPU","F0",14,107,"F",4,5
"L5108...8693","L5",5,0,20,FALSE,20,"IPU","F0",14,108,"F",3,4
"L5109...8694","L5",5,0,20,FALSE,20,"IPU","F0",14,109,"F",3,4
"L5110...8695","L5",4,0,20,FALSE,20,"IPU","F0",14,110,"M",2,3
"L5111...8696","L5",5,0,20,FALSE,20,"IPU","F0",14,111,"F",3,4
"L5112...8697","L5",5,0,20,FALSE,20,"IPU","F0",14,112,"F",3,4
"L5113...8698","L5",5,0,20,FALSE,20,"IPU","F0",14,113,"F",3,4
"L5114...8699","L5",5,0,20,FALSE,20,"IPU","F0",14,114,"F",3,4
"L5115...8700","L5",4,0,20,FALSE,20,"IPU","F0",14,115,"F",2,3
"L5116...8701","L5",5,0,20,FALSE,20,"IPU","F0",14,116,"M",3,4
"L5117...8702","L5",6,0,20,FALSE,20,"IPU","F0",14,117,"F",4,5
"L5118...8703","L5",5,0,20,FALSE,20,"IPU","F0",14,118,"M",3,4
"L5119...8704","L5",5,0,20,FALSE,20,"IPU","F0",14,119,"M",3,4
"L5120...8705","L5",4,0,20,FALSE,20,"IPU","F0",14,120,"M",2,3
"L61...8706","L6",10,0,20,FALSE,20,"IPU","F0",15,1,"F",8,9
"L62...8707","L6",8,0,20,FALSE,20,"IPU","F0",15,2,"F",6,7
"L63...8708","L6",9,0,20,FALSE,20,"IPU","F0",15,3,"F",7,8
"L64...8709","L6",8,0,20,FALSE,20,"IPU","F0",15,4,"F",6,7
"L65...8710","L6",9,0,20,FALSE,20,"IPU","F0",15,5,"F",7,8
"L66...8711","L6",8,0,20,FALSE,20,"IPU","F0",15,6,"M",6,7
"L67...8712","L6",10,0,20,FALSE,20,"IPU","F0",15,7,"F",8,9
"L68...8713","L6",8,0,20,FALSE,20,"IPU","F0",15,8,"M",6,7
"L69...8714","L6",8,0,20,FALSE,20,"IPU","F0",15,9,"M",6,7
"L610...8715","L6",10,0,20,FALSE,20,"IPU","F0",15,10,"F",8,9
"L611...8716","L6",8,0,20,FALSE,20,"IPU","F0",15,11,"M",6,7
"L612...8717","L6",9,0,20,FALSE,20,"IPU","F0",15,12,"F",7,8
"L613...8718","L6",9,0,20,FALSE,20,"IPU","F0",15,13,"F",7,8
"L614...8719","L6",9,0,20,FALSE,20,"IPU","F0",15,14,"F",7,8
"L615...8720","L6",9,0,20,FALSE,20,"IPU","F0",15,15,"F",7,8
"L616...8721","L6",9,0,20,FALSE,20,"IPU","F0",15,16,"F",7,8
"L617...8722","L6",8,0,20,FALSE,20,"IPU","F0",15,17,"M",6,7
"L618...8723","L6",10,0,20,FALSE,20,"IPU","F0",15,18,"F",8,9
"L619...8724","L6",8,0,20,FALSE,20,"IPU","F0",15,19,"F",6,7
"L620...8725","L6",9,0,20,FALSE,20,"IPU","F0",15,20,"F",7,8
"L621...8726","L6",9,0,20,FALSE,20,"IPU","F0",15,21,"F",7,8
"L622...8727","L6",9,0,20,FALSE,20,"IPU","F0",15,22,"F",7,8
"L623...8728","L6",9,0,20,FALSE,20,"IPU","F0",15,23,"F",7,8
"L624...8729","L6",9,0,20,FALSE,20,"IPU","F0",15,24,"F",7,8
"L625...8730","L6",7,0,20,FALSE,20,"IPU","F0",15,25,"M",5,6
"L626...8731","L6",9,0,20,FALSE,20,"IPU","F0",15,26,"F",7,8
"L627...8732","L6",7,0,20,FALSE,20,"IPU","F0",15,27,"M",5,6
"L628...8733","L6",9,0,20,FALSE,20,"IPU","F0",15,28,"F",7,8
"L629...8734","L6",8,0,20,FALSE,20,"IPU","F0",15,29,"F",6,7
"L630...8735","L6",9,0,20,FALSE,20,"IPU","F0",15,30,"F",7,8
"L631...8736","L6",9,0,20,FALSE,20,"IPU","F0",15,31,"F",7,8
"L632...8737","L6",9,0,20,FALSE,20,"IPU","F0",15,32,"F",7,8
"L633...8738","L6",9,0,20,FALSE,20,"IPU","F0",15,33,"F",7,8
"L634...8739","L6",7,0,20,FALSE,20,"IPU","F0",15,34,"F",5,6
"L635...8740","L6",9,0,20,FALSE,20,"IPU","F0",15,35,"F",7,8
"L636...8741","L6",9,0,20,FALSE,20,"IPU","F0",15,36,"F",7,8
"L637...8742","L6",9,0,20,FALSE,20,"IPU","F0",15,37,"F",7,8
"L638...8743","L6",8,0,20,FALSE,20,"IPU","F0",15,38,"F",6,7
"L639...8744","L6",8,0,20,FALSE,20,"IPU","F0",15,39,"M",6,7
"L640...8745","L6",8,0,20,FALSE,20,"IPU","F0",15,40,"M",6,7
"L641...8746","L6",9,0,20,FALSE,20,"IPU","F0",15,41,"F",7,8
"L642...8747","L6",9,0,20,FALSE,20,"IPU","F0",15,42,"F",7,8
"L643...8748","L6",9,0,20,FALSE,20,"IPU","F0",15,43,"F",7,8
"L644...8749","L6",8,0,20,FALSE,20,"IPU","F0",15,44,"M",6,7
"L645...8750","L6",10,0,20,FALSE,20,"IPU","F0",15,45,"F",8,9
"L646...8751","L6",8,0,20,FALSE,20,"IPU","F0",15,46,"M",6,7
"L647...8752","L6",8,0,20,FALSE,20,"IPU","F0",15,47,"M",6,7
"L648...8753","L6",10,0,20,FALSE,20,"IPU","F0",15,48,"F",8,9
"L649...8754","L6",8,0,20,FALSE,20,"IPU","F0",15,49,"M",6,7
"L650...8755","L6",8,0,20,FALSE,20,"IPU","F0",15,50,"M",6,7
"L651...8756","L6",8,0,20,FALSE,20,"IPU","F0",15,51,"F",6,7
"L652...8757","L6",10,0,20,FALSE,20,"IPU","F0",15,52,"F",8,9
"L653...8758","L6",9,0,20,FALSE,20,"IPU","F0",15,53,"F",7,8
"L654...8759","L6",8,0,20,FALSE,20,"IPU","F0",15,54,"M",6,7
"L655...8760","L6",9,0,20,FALSE,20,"IPU","F0",15,55,"F",7,8
"L656...8761","L6",7,0,20,FALSE,20,"IPU","F0",15,56,"M",5,6
"L657...8762","L6",9,0,20,FALSE,20,"IPU","F0",15,57,"F",7,8
"L658...8763","L6",9,0,20,FALSE,20,"IPU","F0",15,58,"F",7,8
"L659...8764","L6",8,0,20,FALSE,20,"IPU","F0",15,59,"M",6,7
"L660...8765","L6",9,0,20,FALSE,20,"IPU","F0",15,60,"F",7,8
"L661...8766","L6",9,0,20,FALSE,20,"IPU","F0",15,61,"F",7,8
"L662...8767","L6",10,0,20,FALSE,20,"IPU","F0",15,62,"F",8,9
"L663...8768","L6",9,0,20,FALSE,20,"IPU","F0",15,63,"F",7,8
"L664...8769","L6",10,0,20,FALSE,20,"IPU","F0",15,64,"F",8,9
"L665...8770","L6",9,0,20,FALSE,20,"IPU","F0",15,65,"F",7,8
"L666...8771","L6",9,0,20,FALSE,20,"IPU","F0",15,66,"F",7,8
"L667...8772","L6",9,0,20,FALSE,20,"IPU","F0",15,67,"F",7,8
"L668...8773","L6",9,0,20,FALSE,20,"IPU","F0",15,68,"F",7,8
"L669...8774","L6",10,0,20,FALSE,20,"IPU","F0",15,69,"F",8,9
"L670...8775","L6",10,0,20,FALSE,20,"IPU","F0",15,70,"F",8,9
"L671...8776","L6",9,0,20,FALSE,20,"IPU","F0",15,71,"F",7,8
"L672...8777","L6",9,0,20,FALSE,20,"IPU","F0",15,72,"M",7,8
"L673...8778","L6",8,0,20,FALSE,20,"IPU","F0",15,73,"M",6,7
"L674...8779","L6",9,0,20,FALSE,20,"IPU","F0",15,74,"F",7,8
"L675...8780","L6",9,0,20,FALSE,20,"IPU","F0",15,75,"F",7,8
"L676...8781","L6",9,0,20,FALSE,20,"IPU","F0",15,76,"F",7,8
"L677...8782","L6",9,0,20,FALSE,20,"IPU","F0",15,77,"F",7,8
"L678...8783","L6",8,0,20,FALSE,20,"IPU","F0",15,78,"M",6,7
"L679...8784","L6",8,0,20,FALSE,20,"IPU","F0",15,79,"M",6,7
"L680...8785","L6",13,0,20,FALSE,20,"IPU","F0",15,80,"F",11,12
"L681...8786","L6",8,0,20,FALSE,20,"IPU","F0",15,81,"F",6,7
"L682...8787","L6",9,0,20,FALSE,20,"IPU","F0",15,82,"F",7,8
"L683...8788","L6",9,0,20,FALSE,20,"IPU","F0",15,83,"M",7,8
"L684...8789","L6",10,0,20,FALSE,20,"IPU","F0",15,84,"F",8,9
"L685...8790","L6",8,0,20,FALSE,20,"IPU","F0",15,85,"M",6,7
"L686...8791","L6",9,0,20,FALSE,20,"IPU","F0",15,86,"F",7,8
"L687...8792","L6",9,0,20,FALSE,20,"IPU","F0",15,87,"F",7,8
"L688...8793","L6",10,0,20,FALSE,20,"IPU","F0",15,88,"F",8,9
"L689...8794","L6",9,0,20,FALSE,20,"IPU","F0",15,89,"F",7,8
"L690...8795","L6",8,0,20,FALSE,20,"IPU","F0",15,90,"M",6,7
"L691...8796","L6",9,0,20,FALSE,20,"IPU","F0",15,91,"F",7,8
"L692...8797","L6",9,0,20,FALSE,20,"IPU","F0",15,92,"F",7,8
"L693...8798","L6",9,0,20,FALSE,20,"IPU","F0",15,93,"F",7,8
"L694...8799","L6",8,0,20,FALSE,20,"IPU","F0",15,94,"M",6,7
"L695...8800","L6",8,0,20,FALSE,20,"IPU","F0",15,95,"M",6,7
"L696...8801","L6",7,0,20,FALSE,20,"IPU","F0",15,96,"M",5,6
"L697...8802","L6",8,0,20,FALSE,20,"IPU","F0",15,97,"M",6,7
"L698...8803","L6",9,0,20,FALSE,20,"IPU","F0",15,98,"F",7,8
"L699...8804","L6",9,0,20,FALSE,20,"IPU","F0",15,99,"F",7,8
"L6100...8805","L6",8,0,20,FALSE,20,"IPU","F0",15,100,"M",6,7
"L6101...8806","L6",9,0,20,FALSE,20,"IPU","F0",15,101,"F",7,8
"L6102...8807","L6",9,0,20,FALSE,20,"IPU","F0",15,102,"F",7,8
"L6103...8808","L6",9,0,20,FALSE,20,"IPU","F0",15,103,"F",7,8
"L6104...8809","L6",9,0,20,FALSE,20,"IPU","F0",15,104,"F",7,8
"L6105...8810","L6",7,0,20,FALSE,20,"IPU","F0",15,105,"M",5,6
"L6106...8811","L6",9,0,20,FALSE,20,"IPU","F0",15,106,"F",7,8
"L6107...8812","L6",10,0,20,FALSE,20,"IPU","F0",15,107,"F",8,9
"L6108...8813","L6",9,0,20,FALSE,20,"IPU","F0",15,108,"F",7,8
"L6109...8814","L6",9,0,20,FALSE,20,"IPU","F0",15,109,"F",7,8
"L6110...8815","L6",8,0,20,FALSE,20,"IPU","F0",15,110,"M",6,7
"L6111...8816","L6",9,0,20,FALSE,20,"IPU","F0",15,111,"F",7,8
"L6112...8817","L6",9,0,20,FALSE,20,"IPU","F0",15,112,"F",7,8
"L6113...8818","L6",9,0,20,FALSE,20,"IPU","F0",15,113,"F",7,8
"L6114...8819","L6",10,0,20,FALSE,20,"IPU","F0",15,114,"F",8,9
"L6115...8820","L6",10,0,20,FALSE,20,"IPU","F0",15,115,"F",8,9
"L6116...8821","L6",7,0,20,FALSE,20,"IPU","F0",15,116,"M",5,6
"L6117...8822","L6",9,0,20,FALSE,20,"IPU","F0",15,117,"F",7,8
"L6118...8823","L6",8,0,20,FALSE,20,"IPU","F0",15,118,"M",6,7
"L6119...8824","L6",7,0,20,FALSE,20,"IPU","F0",15,119,"M",5,6
"L6120...8825","L6",9,0,20,FALSE,20,"IPU","F0",15,120,"M",7,8
"L21...8826","L2",3,0,25,FALSE,25,"IPU","F0",16,1,"M",2,3
"L22...8827","L2",4,0,25,FALSE,25,"IPU","F0",16,2,"M",3,4
"L23...8828","L2",4,0,25,FALSE,25,"IPU","F0",16,3,"F",3,4
"L24...8829","L2",3,0,25,FALSE,25,"IPU","F0",16,4,"F",2,3
"L25...8830","L2",3,0,25,FALSE,25,"IPU","F0",16,5,"F",2,3
"L26...8831","L2",5,0,25,FALSE,25,"IPU","F0",16,6,"F",4,5
"L27...8832","L2",3,0,25,FALSE,25,"IPU","F0",16,7,"F",2,3
"L28...8833","L2",3,0,25,FALSE,25,"IPU","F0",16,8,"F",2,3
"L29...8834","L2",3,0,25,FALSE,25,"IPU","F0",16,9,"M",2,3
"L210...8835","L2",3,0,25,FALSE,25,"IPU","F0",16,10,"F",2,3
"L211...8836","L2",4,0,25,FALSE,25,"IPU","F0",16,11,"F",3,4
"L212...8837","L2",3,0,25,FALSE,25,"IPU","F0",16,12,"F",2,3
"L213...8838","L2",4,0,25,FALSE,25,"IPU","F0",16,13,"F",3,4
"L214...8839","L2",4,0,25,FALSE,25,"IPU","F0",16,14,"M",3,4
"L215...8840","L2",3,0,25,FALSE,25,"IPU","F0",16,15,"F",2,3
"L216...8841","L2",4,0,25,FALSE,25,"IPU","F0",16,16,"M",3,4
"L217...8842","L2",4,0,25,FALSE,25,"IPU","F0",16,17,"F",3,4
"L218...8843","L2",3,0,25,FALSE,25,"IPU","F0",16,18,"M",2,3
"L219...8844","L2",3,0,25,FALSE,25,"IPU","F0",16,19,"F",2,3
"L220...8845","L2",3,0,25,FALSE,25,"IPU","F0",16,20,"F",2,3
"L221...8846","L2",3,0,25,FALSE,25,"IPU","F0",16,21,"M",2,3
"L222...8847","L2",3,0,25,FALSE,25,"IPU","F0",16,22,"F",2,3
"L223...8848","L2",3,0,25,FALSE,25,"IPU","F0",16,23,"M",2,3
"L224...8849","L2",3,0,25,FALSE,25,"IPU","F0",16,24,"M",2,3
"L225...8850","L2",4,0,25,FALSE,25,"IPU","F0",16,25,"F",3,4
"L226...8851","L2",4,0,25,FALSE,25,"IPU","F0",16,26,"F",3,4
"L227...8852","L2",3,0,25,FALSE,25,"IPU","F0",16,27,"M",2,3
"L228...8853","L2",4,0,25,FALSE,25,"IPU","F0",16,28,"M",3,4
"L229...8854","L2",4,0,25,FALSE,25,"IPU","F0",16,29,"M",3,4
"L230...8855","L2",4,0,25,FALSE,25,"IPU","F0",16,30,"M",3,4
"L231...8856","L2",4,0,25,FALSE,25,"IPU","F0",16,31,"M",3,4
"L232...8857","L2",4,0,25,FALSE,25,"IPU","F0",16,32,"M",3,4
"L233...8858","L2",4,0,25,FALSE,25,"IPU","F0",16,33,"M",3,4
"L234...8859","L2",3,0,25,FALSE,25,"IPU","F0",16,34,"F",2,3
"L235...8860","L2",3,0,25,FALSE,25,"IPU","F0",16,35,"M",2,3
"L236...8861","L2",4,0,25,FALSE,25,"IPU","F0",16,36,"M",3,4
"L237...8862","L2",3,0,25,FALSE,25,"IPU","F0",16,37,"F",2,3
"L238...8863","L2",4,0,25,FALSE,25,"IPU","F0",16,38,"M",3,4
"L239...8864","L2",8,0,25,FALSE,25,"IPU","F0",16,39,"M",7,8
"L240...8865","L2",3,0,25,FALSE,25,"IPU","F0",16,40,"M",2,3
"L241...8866","L2",3,0,25,FALSE,25,"IPU","F0",16,41,"F",2,3
"L242...8867","L2",3,0,25,FALSE,25,"IPU","F0",16,42,"F",2,3
"L243...8868","L2",4,0,25,FALSE,25,"IPU","F0",16,43,"F",3,4
"L244...8869","L2",4,0,25,FALSE,25,"IPU","F0",16,44,"M",3,4
"L245...8870","L2",3,0,25,FALSE,25,"IPU","F0",16,45,"F",2,3
"L246...8871","L2",4,0,25,FALSE,25,"IPU","F0",16,46,"F",3,4
"L247...8872","L2",3,0,25,FALSE,25,"IPU","F0",16,47,"F",2,3
"L248...8873","L2",3,0,25,FALSE,25,"IPU","F0",16,48,"M",2,3
"L249...8874","L2",3,0,25,FALSE,25,"IPU","F0",16,49,"M",2,3
